82	7466301	4609321	1000.82
83	7466301	4609322	1000.91
84	7466301	4609323	1001.20
85	7466301	4609324	1000.72
86	7466301	4609325	1001.39
87	7466301	4609326	1000.61
88	7466301	4609327	1001.40
89	7466301	4609328	1000.77
90	7466301	4609329	1001.32
91	7466301	4609330	1000.62
92	7466301	4609331	1001.61
93	7466301	4609332	1000.84
94	7466301	4609333	1000.71
95	7466301	4609334	1001.19
96	7466301	4609335	1000.54
97	7466301	4609336	1001.32
98	7466301	4609337	1000.21
99	7466301	4609338	1000.83
100	7466301	4609339	1000.40
101	7466301	4609340	1001.06
102	7466301	4609341	1000.09
103	7466301	4609342	1000.84
104	7466301	4609343	1000.51
105	7466301	4609344	1000.14
106	7466301	4609345	1000.52
107	7466301	4609346	1000.13
108	7466301	4609347	1000.30
109	7466301	4609348	999.80
110	7466301	4609349	1000.25
111	7466301	4609350	999.75
112	7466301	4609351	1000.51
113	7466301	4609352	999.90
114	7466301	4609353	1000.08
115	7466301	4609354	1000.34
116	7466301	4609355	999.55
117	7466301	4609356	1000.25
118	7466301	4609357	999.79
119	7466301	4609358	1000.61
120	7466301	4609359	999.71
121	7466302	4609300	1000.78
122	7466302	4609301	1000.51
123	7466302	4609302	1001.02
124	7466302	4609303	1001.00
125	7466302	4609304	1000.56
126	7466302	4609305	1000.92
127	7466302	4609306	1000.29
128	7466302	4609307	1001.42
129	7466302	4609308	1000.41
130	7466302	4609309	1001.15
131	7466302	4609310	1000.91
132	7466302	4609311	1001.05
133	7466302	4609312	1000.66
134	7466302	4609313	1000.92
135	7466302	4609314	1001.50
136	7466302	4609315	1000.53
137	7466302	4609316	1001.31
138	7466302	4609317	1000.90
139	7466302	4609318	1001.20
140	7466302	4609319	1000.93
141	7466302	4609320	1001.20
142	7466302	4609321	1000.90
143	7466302	4609322	1001.27
144	7466302	4609323	1000.89
145	7466302	4609324	1001.00
146	7466302	4609325	1001.34
147	7466302	4609326	1000.79
148	7466302	4609327	1001.22
149	7466302	4609328	1000.89
150	7466302	4609329	1001.32
151	7466302	4609330	1000.39
152	7466302	4609331	1001.30
153	7466302	4609332	1000.38
154	7466302	4609333	1000.98
155	7466302	4609334	1001.17
156	7466302	4609335	1000.13
157	7466302	4609336	1000.97
158	7466302	4609337	1000.08
159	7466302	4609338	1000.92
160	7466302	4609339	1000.05
161	7466302	4609340	1001.07
162	7466302	4609341	1000.06
163	7466302	4609342	1000.91
164	7466302	4609343	999.85
165	7466302	4609344	999.91
166	7466302	4609345	1000.45
167	7466302	4609346	999.77
168	7466302	4609347	1000.47
169	7466302	4609348	1000.14
170	7466302	4609349	1000.77
171	7466302	4609350	999.78
172	7466302	4609351	1000.77
173	7466302	4609352	1000.02
174	7466302	4609353	1000.79
175	7466302	4609354	1000.42
176	7466302	4609355	1000.21
177	7466302	4609356	1000.42
178	7466302	4609357	1000.06
179	7466302	4609358	1000.76
180	7466302	4609359	1000.13
181	7466303	4609300	1001.54
182	7466303	4609301	1000.91
183	7466303	4609302	1001.46
184	7466303	4609303	1001.22
185	7466303	4609304	1001.31
186	7466303	4609305	1001.78
187	7466303	4609306	1000.71
188	7466303	4609307	1001.62
189	7466303	4609308	1000.84
190	7466303	4609309	1001.60
191	7466303	4609310	1001.18
192	7466303	4609311	1001.72
193	7466303	4609312	1001.27
194	7466303	4609313	1001.56
195	7466303	4609314	1001.09
196	7466303	4609315	1000.73
197	7466303	4609316	1001.60
198	7466303	4609317	1001.18
199	7466303	4609318	1001.38
200	7466303	4609319	1001.04
201	7466303	4609320	1001.20
202	7466303	4609321	1000.62
203	7466303	4609322	1001.38
204	7466303	4609323	1001.10
205	7466303	4609324	1001.15
206	7466303	4609325	1001.22
207	7466303	4609326	1000.58
208	7466303	4609327	1001.46
209	7466303	4609328	1000.68
210	7466303	4609329	1001.49
211	7466303	4609330	1000.39
212	7466303	4609331	1001.31
213	7466303	4609332	1000.76
214	7466303	4609333	1000.83
215	7466303	4609334	1000.42
216	7466303	4609335	1000.52
217	7466303	4609336	1001.12
218	7466303	4609337	1000.45
219	7466303	4609338	1000.80
220	7466303	4609339	999.91
221	7466303	4609340	1000.67
222	7466303	4609341	1000.12
223	7466303	4609342	1000.49
224	7466303	4609343	1000.21
225	7466303	4609344	1000.43
226	7466303	4609345	1000.08
227	7466303	4609346	1000.09
228	7466303	4609347	1000.41
229	7466303	4609348	999.62
230	7466303	4609349	1000.47
231	7466303	4609350	1000.01
232	7466303	4609351	1000.59
233	7466303	4609352	999.86
234	7466303	4609353	1000.63
235	7466303	4609354	1000.23
236	7466303	4609355	1000.80
237	7466303	4609356	1001.13
238	7466303	4609357	1000.24
239	7466303	4609358	1000.70
240	7466303	4609359	1000.50
241	7466304	4609300	1001.87
242	7466304	4609301	1001.24
243	7466304	4609302	1002.27
244	7466304	4609303	1001.49
245	7466304	4609304	1001.79
246	7466304	4609305	1001.25
247	7466304	4609306	1001.62
248	7466304	4609307	1002.19
249	7466304	4609308	1001.11
250	7466304	4609309	1001.75
251	7466304	4609310	1001.23
252	7466304	4609311	1002.14
253	7466304	4609312	1001.14
254	7466304	4609313	1001.82
255	7466304	4609314	1001.32
256	7466304	4609315	1001.83
257	7466304	4609316	1001.69
258	7466304	4609317	1001.46
259	7466304	4609318	1001.77
260	7466304	4609319	1000.92
261	7466304	4609320	1001.83
262	7466304	4609321	1001.01
263	7466304	4609322	1001.31
264	7466304	4609323	1000.81
265	7466304	4609324	1001.48
266	7466304	4609325	1000.71
267	7466304	4609326	1001.05
268	7466304	4609327	1001.42
269	7466304	4609328	1000.70
270	7466304	4609329	1001.42
271	7466304	4609330	1000.56
272	7466304	4609331	1001.16
273	7466304	4609332	1000.59
274	7466304	4609333	1000.94
275	7466304	4609334	1000.15
276	7466304	4609335	1001.05
277	7466304	4609336	1000.35
278	7466304	4609337	999.87
279	7466304	4609338	1000.70
280	7466304	4609339	1000.29
281	7466304	4609340	1000.39
282	7466304	4609341	999.68
283	7466304	4609342	1000.34
284	7466304	4609343	999.88
285	7466304	4609344	1000.51
286	7466304	4609345	999.89
287	7466304	4609346	1000.36
288	7466304	4609347	1000.57
289	7466304	4609348	1000.07
290	7466304	4609349	1000.60
291	7466304	4609350	1000.19
292	7466304	4609351	1000.90
293	7466304	4609352	999.90
294	7466304	4609353	1000.55
295	7466304	4609354	1000.07
296	7466304	4609355	1001.15
297	7466304	4609356	1000.19
298	7466304	4609357	1000.43
299	7466304	4609358	1001.40
300	7466304	4609359	1000.89
301	7466305	4609300	1002.34
302	7466305	4609301	1002.00
303	7466305	4609302	1002.46
304	7466305	4609303	1002.09
305	7466305	4609304	1002.32
306	7466305	4609305	1001.67
307	7466305	4609306	1002.20
308	7466305	4609307	1002.35
309	7466305	4609308	1001.54
310	7466305	4609309	1002.43
311	7466305	4609310	1001.60
312	7466305	4609311	1002.60
313	7466305	4609312	1001.53
314	7466305	4609313	1002.20
315	7466305	4609314	1001.56
316	7466305	4609315	1002.28
317	7466305	4609316	1001.50
318	7466305	4609317	1002.33
319	7466305	4609318	1002.05
320	7466305	4609319	1001.09
321	7466305	4609320	1001.61
322	7466305	4609321	1001.28
323	7466305	4609322	1001.52
324	7466305	4609323	1001.06
325	7466305	4609324	1001.44
326	7466305	4609325	1000.84
327	7466305	4609326	1001.28
328	7466305	4609327	1001.00
329	7466305	4609328	1000.63
330	7466305	4609329	1001.50
331	7466305	4609330	1000.37
332	7466305	4609331	1001.11
333	7466305	4609332	1000.58
334	7466305	4609333	1001.28
335	7466305	4609334	1000.17
336	7466305	4609335	1000.85
337	7466305	4609336	999.97
338	7466305	4609337	1000.51
339	7466305	4609338	1000.50
340	7466305	4609339	1000.18
341	7466305	4609340	1000.84
342	7466305	4609341	1000.17
343	7466305	4609342	1000.49
344	7466305	4609343	1000.01
345	7466305	4609344	1000.24
346	7466305	4609345	999.85
347	7466305	4609346	1000.34
348	7466305	4609347	999.86
349	7466305	4609348	1000.16
350	7466305	4609349	1000.67
351	7466305	4609350	1000.00
352	7466305	4609351	1000.84
353	7466305	4609352	1000.02
354	7466305	4609353	1000.95
355	7466305	4609354	1000.67
356	7466305	4609355	1001.01
357	7466305	4609356	1000.71
358	7466305	4609357	1001.49
359	7466305	4609358	1001.08
360	7466305	4609359	1000.70
361	7466306	4609300	1002.85
362	7466306	4609301	1002.37
363	7466306	4609302	1002.89
364	7466306	4609303	1002.37
365	7466306	4609304	1003.15
366	7466306	4609305	1002.37
367	7466306	4609306	1002.70
368	7466306	4609307	1002.37
369	7466306	4609308	1002.85
370	7466306	4609309	1002.65
371	7466306	4609310	1002.27
372	7466306	4609311	1002.69
373	7466306	4609312	1001.88
374	7466306	4609313	1002.41
375	7466306	4609314	1001.95
376	7466306	4609315	1002.53
377	7466306	4609316	1001.89
378	7466306	4609317	1002.52
379	7466306	4609318	1001.47
380	7466306	4609319	1001.82
381	7466306	4609320	1001.92
382	7466306	4609321	1001.73
383	7466306	4609322	1002.02
384	7466306	4609323	1001.58
385	7466306	4609324	1001.60
386	7466306	4609325	1000.93
387	7466306	4609326	1001.85
388	7466306	4609327	1001.12
389	7466306	4609328	1001.64
390	7466306	4609329	1001.37
391	7466306	4609330	1000.74
392	7466306	4609331	1000.98
393	7466306	4609332	1000.50
394	7466306	4609333	1001.19
395	7466306	4609334	1000.54
396	7466306	4609335	1001.02
397	7466306	4609336	1000.25
398	7466306	4609337	1000.87
399	7466306	4609338	1000.37
400	7466306	4609339	1000.25
401	7466306	4609340	1000.47
402	7466306	4609341	1000.09
403	7466306	4609342	1000.24
404	7466306	4609343	999.65
405	7466306	4609344	1000.69
406	7466306	4609345	999.98
407	7466306	4609346	1000.59
408	7466306	4609347	1000.08
409	7466306	4609348	1000.51
410	7466306	4609349	1000.29
411	7466306	4609350	1000.02
412	7466306	4609351	1000.94
413	7466306	4609352	1000.26
414	7466306	4609353	1000.83
415	7466306	4609354	1000.50
416	7466306	4609355	1001.55
417	7466306	4609356	1001.10
418	7466306	4609357	1001.58
419	7466306	4609358	1001.35
420	7466306	4609359	1001.75
421	7466307	4609300	1002.95
422	7466307	4609301	1002.60
423	7466307	4609302	1003.27
424	7466307	4609303	1002.42
425	7466307	4609304	1003.21
426	7466307	4609305	1002.91
427	7466307	4609306	1003.02
428	7466307	4609307	1002.34
429	7466307	4609308	1003.40
430	7466307	4609309	1002.55
431	7466307	4609310	1002.46
432	7466307	4609311	1003.12
433	7466307	4609312	1002.11
434	7466307	4609313	1002.69
435	7466307	4609314	1002.05
436	7466307	4609315	1002.53
437	7466307	4609316	1002.12
438	7466307	4609317	1002.86
439	7466307	4609318	1001.73
440	7466307	4609319	1002.41
441	7466307	4609320	1002.40
442	7466307	4609321	1001.73
443	7466307	4609322	1002.13
444	7466307	4609323	1001.42
445	7466307	4609324	1001.93
446	7466307	4609325	1001.29
447	7466307	4609326	1001.89
448	7466307	4609327	1001.27
449	7466307	4609328	1001.58
450	7466307	4609329	1000.86
451	7466307	4609330	1001.85
452	7466307	4609331	1001.42
453	7466307	4609332	1000.56
454	7466307	4609333	1001.29
455	7466307	4609334	1000.81
456	7466307	4609335	1001.14
457	7466307	4609336	1000.66
458	7466307	4609337	1000.91
459	7466307	4609338	1000.19
460	7466307	4609339	1000.82
461	7466307	4609340	1000.21
462	7466307	4609341	999.91
463	7466307	4609342	1000.88
464	7466307	4609343	999.77
465	7466307	4609344	1000.59
466	7466307	4609345	1000.04
467	7466307	4609346	1000.84
468	7466307	4609347	999.98
469	7466307	4609348	1000.79
470	7466307	4609349	1000.12
471	7466307	4609350	1000.75
472	7466307	4609351	1000.85
473	7466307	4609352	1000.46
474	7466307	4609353	1001.10
475	7466307	4609354	1000.70
476	7466307	4609355	1001.29
477	7466307	4609356	1000.96
478	7466307	4609357	1001.80
479	7466307	4609358	1001.65
480	7466307	4609359	1002.00
481	7466308	4609300	1002.79
482	7466308	4609301	1002.96
483	7466308	4609302	1003.63
484	7466308	4609303	1003.22
485	7466308	4609304	1003.32
486	7466308	4609305	1003.12
487	7466308	4609306	1003.70
488	7466308	4609307	1003.18
489	7466308	4609308	1003.58
490	7466308	4609309	1002.84
491	7466308	4609310	1003.58
492	7466308	4609311	1003.09
493	7466308	4609312	1002.68
494	7466308	4609313	1003.24
495	7466308	4609314	1002.57
496	7466308	4609315	1002.87
497	7466308	4609316	1002.39
498	7466308	4609317	1002.82
499	7466308	4609318	1002.31
500	7466308	4609319	1003.09
501	7466308	4609320	1002.05
502	7466308	4609321	1002.76
503	7466308	4609322	1002.45
504	7466308	4609323	1002.06
505	7466308	4609324	1002.32
506	7466308	4609325	1001.67
507	7466308	4609326	1002.04
508	7466308	4609327	1001.79
509	7466308	4609328	1001.95
510	7466308	4609329	1001.48
511	7466308	4609330	1001.86
512	7466308	4609331	1000.90
513	7466308	4609332	1001.25
514	7466308	4609333	1001.47
515	7466308	4609334	1000.98
516	7466308	4609335	1001.51
517	7466308	4609336	1000.58
518	7466308	4609337	1000.93
519	7466308	4609338	1000.63
520	7466308	4609339	1000.62
521	7466308	4609340	1000.34
522	7466308	4609341	1000.95
523	7466308	4609342	1000.65
524	7466308	4609343	1000.35
525	7466308	4609344	1000.66
526	7466308	4609345	1000.11
527	7466308	4609346	1000.75
528	7466308	4609347	1000.47
529	7466308	4609348	1000.72
530	7466308	4609349	1000.51
531	7466308	4609350	1001.29
532	7466308	4609351	1000.65
533	7466308	4609352	1000.86
534	7466308	4609353	1001.13
535	7466308	4609354	1001.25
536	7466308	4609355	1001.60
537	7466308	4609356	1001.40
538	7466308	4609357	1001.77
539	7466308	4609358	1001.58
540	7466308	4609359	1002.48
541	7466309	4609300	1003.22
542	7466309	4609301	1003.88
543	7466309	4609302	1003.35
544	7466309	4609303	1003.07
545	7466309	4609304	1003.95
546	7466309	4609305	1003.64
547	7466309	4609306	1003.90
548	7466309	4609307	1003.58
549	7466309	4609308	1003.64
550	7466309	4609309	1003.15
551	7466309	4609310	1003.53
552	7466309	4609311	1003.21
553	7466309	4609312	1003.51
554	7466309	4609313	1003.41
555	7466309	4609314	1002.85
556	7466309	4609315	1003.53
557	7466309	4609316	1003.11
558	7466309	4609317	1003.45
559	7466309	4609318	1002.98
560	7466309	4609319	1003.01
561	7466309	4609320	1002.81
562	7466309	4609321	1003.24
563	7466309	4609322	1002.38
564	7466309	4609323	1002.31
565	7466309	4609324	1002.62
566	7466309	4609325	1002.30
567	7466309	4609326	1002.82
568	7466309	4609327	1001.94
569	7466309	4609328	1002.50
570	7466309	4609329	1001.46
571	7466309	4609330	1002.14
572	7466309	4609331	1001.75
573	7466309	4609332	1001.97
574	7466309	4609333	1001.80
575	7466309	4609334	1001.26
576	7466309	4609335	1001.78
577	7466309	4609336	1000.60
578	7466309	4609337	1001.23
579	7466309	4609338	1000.44
580	7466309	4609339	1001.01
581	7466309	4609340	1000.45
582	7466309	4609341	1001.03
583	7466309	4609342	1000.48
584	7466309	4609343	1001.14
585	7466309	4609344	1000.69
586	7466309	4609345	1000.11
587	7466309	4609346	1000.62
588	7466309	4609347	1000.20
589	7466309	4609348	1000.81
590	7466309	4609349	1000.53
591	7466309	4609350	1001.46
592	7466309	4609351	1000.84
593	7466309	4609352	1001.27
594	7466309	4609353	1001.11
595	7466309	4609354	1001.07
596	7466309	4609355	1001.70
597	7466309	4609356	1001.32
598	7466309	4609357	1002.32
599	7466309	4609358	1001.80
600	7466309	4609359	1002.73
601	7466310	4609300	1003.75
602	7466310	4609301	1003.85
603	7466310	4609302	1003.52
604	7466310	4609303	1004.11
605	7466310	4609304	1004.30
606	7466310	4609305	1003.89
607	7466310	4609306	1004.40
608	7466310	4609307	1003.43
609	7466310	4609308	1004.29
610	7466310	4609309	1003.75
611	7466310	4609310	1004.06
612	7466310	4609311	1003.51
613	7466310	4609312	1003.85
614	7466310	4609313	1003.21
615	7466310	4609314	1003.36
616	7466310	4609315	1003.70
617	7466310	4609316	1003.16
618	7466310	4609317	1004.05
619	7466310	4609318	1003.26
620	7466310	4609319	1003.67
621	7466310	4609320	1002.79
622	7466310	4609321	1003.46
623	7466310	4609322	1002.63
624	7466310	4609323	1003.11
625	7466310	4609324	1002.42
626	7466310	4609325	1002.71
627	7466310	4609326	1002.96
628	7466310	4609327	1002.16
629	7466310	4609328	1002.88
630	7466310	4609329	1002.47
631	7466310	4609330	1002.57
632	7466310	4609331	1001.74
633	7466310	4609332	1002.36
634	7466310	4609333	1001.79
635	7466310	4609334	1002.12
636	7466310	4609335	1001.69
637	7466310	4609336	1001.26
638	7466310	4609337	1001.97
639	7466310	4609338	1000.89
640	7466310	4609339	1001.71
641	7466310	4609340	1000.52
642	7466310	4609341	1001.53
643	7466310	4609342	1000.72
644	7466310	4609343	1000.96
645	7466310	4609344	1000.23
646	7466310	4609345	1000.73
647	7466310	4609346	1001.27
648	7466310	4609347	1000.66
649	7466310	4609348	1001.06
650	7466310	4609349	1000.45
651	7466310	4609350	1001.35
652	7466310	4609351	1001.04
653	7466310	4609352	1001.53
654	7466310	4609353	1001.28
655	7466310	4609354	1002.16
656	7466310	4609355	1002.00
657	7466310	4609356	1001.56
658	7466310	4609357	1002.64
659	7466310	4609358	1002.08
660	7466310	4609359	1002.69
661	7466311	4609300	1003.89
662	7466311	4609301	1004.44
663	7466311	4609302	1004.10
664	7466311	4609303	1004.64
665	7466311	4609304	1004.07
666	7466311	4609305	1003.96
667	7466311	4609306	1004.75
668	7466311	4609307	1004.19
669	7466311	4609308	1004.37
670	7466311	4609309	1003.78
671	7466311	4609310	1004.69
672	7466311	4609311	1003.77
673	7466311	4609312	1004.59
674	7466311	4609313	1003.52
675	7466311	4609314	1004.61
676	7466311	4609315	1003.77
677	7466311	4609316	1003.51
678	7466311	4609317	1004.21
679	7466311	4609318	1003.52
680	7466311	4609319	1003.93
681	7466311	4609320	1003.35
682	7466311	4609321	1004.07
683	7466311	4609322	1003.57
684	7466311	4609323	1004.10
685	7466311	4609324	1003.51
686	7466311	4609325	1003.55
687	7466311	4609326	1003.36
688	7466311	4609327	1002.66
689	7466311	4609328	1003.40
690	7466311	4609329	1002.82
691	7466311	4609330	1003.31
692	7466311	4609331	1002.67
693	7466311	4609332	1002.60
694	7466311	4609333	1002.24
695	7466311	4609334	1002.60
696	7466311	4609335	1001.70
697	7466311	4609336	1001.61
698	7466311	4609337	1002.13
699	7466311	4609338	1001.31
700	7466311	4609339	1001.77
701	7466311	4609340	1001.28
702	7466311	4609341	1001.35
703	7466311	4609342	1000.98
704	7466311	4609343	1001.70
705	7466311	4609344	1000.97
706	7466311	4609345	1001.50
707	7466311	4609346	1001.34
708	7466311	4609347	1000.53
709	7466311	4609348	1001.39
710	7466311	4609349	1001.16
711	7466311	4609350	1001.54
712	7466311	4609351	1000.85
713	7466311	4609352	1001.60
714	7466311	4609353	1001.34
715	7466311	4609354	1001.77
716	7466311	4609355	1001.56
717	7466311	4609356	1002.63
718	7466311	4609357	1002.28
719	7466311	4609358	1002.03
720	7466311	4609359	1002.94
721	7466312	4609300	1003.70
722	7466312	4609301	1004.65
723	7466312	4609302	1004.24
724	7466312	4609303	1004.79
725	7466312	4609304	1004.23
726	7466312	4609305	1005.04
727	7466312	4609306	1004.32
728	7466312	4609307	1003.97
729	7466312	4609308	1004.81
730	7466312	4609309	1004.40
731	7466312	4609310	1004.89
732	7466312	4609311	1004.38
733	7466312	4609312	1004.50
734	7466312	4609313	1003.98
735	7466312	4609314	1004.46
736	7466312	4609315	1004.19
737	7466312	4609316	1004.60
738	7466312	4609317	1004.71
739	7466312	4609318	1004.05
740	7466312	4609319	1004.86
741	7466312	4609320	1004.10
742	7466312	4609321	1004.30
743	7466312	4609322	1003.88
744	7466312	4609323	1004.50
745	7466312	4609324	1003.55
746	7466312	4609325	1004.10
747	7466312	4609326	1003.93
748	7466312	4609327	1003.51
749	7466312	4609328	1004.15
750	7466312	4609329	1003.50
751	7466312	4609330	1003.96
752	7466312	4609331	1003.16
753	7466312	4609332	1003.35
754	7466312	4609333	1002.64
755	7466312	4609334	1002.91
756	7466312	4609335	1002.53
757	7466312	4609336	1002.67
758	7466312	4609337	1001.74
759	7466312	4609338	1002.08
760	7466312	4609339	1002.00
761	7466312	4609340	1001.67
762	7466312	4609341	1002.25
763	7466312	4609342	1001.36
764	7466312	4609343	1001.83
765	7466312	4609344	1001.40
766	7466312	4609345	1001.41
767	7466312	4609346	1000.89
768	7466312	4609347	1001.64
769	7466312	4609348	1001.91
770	7466312	4609349	1001.10
771	7466312	4609350	1001.90
772	7466312	4609351	1001.23
773	7466312	4609352	1002.16
774	7466312	4609353	1001.45
775	7466312	4609354	1002.33
776	7466312	4609355	1001.97
777	7466312	4609356	1002.82
778	7466312	4609357	1001.84
779	7466312	4609358	1002.57
780	7466312	4609359	1002.83
781	7466313	4609300	1004.33
782	7466313	4609301	1004.67
783	7466313	4609302	1004.03
784	7466313	4609303	1004.67
785	7466313	4609304	1004.05
786	7466313	4609305	1005.00
787	7466313	4609306	1004.65
788	7466313	4609307	1005.06
789	7466313	4609308	1004.84
790	7466313	4609309	1004.68
791	7466313	4609310	1005.28
792	7466313	4609311	1004.58
793	7466313	4609312	1005.16
794	7466313	4609313	1004.34
795	7466313	4609314	1004.89
796	7466313	4609315	1004.40
797	7466313	4609316	1005.39
798	7466313	4609317	1004.54
799	7466313	4609318	1004.54
800	7466313	4609319	1005.16
801	7466313	4609320	1004.38
802	7466313	4609321	1005.06
803	7466313	4609322	1004.22
804	7466313	4609323	1005.35
805	7466313	4609324	1004.34
806	7466313	4609325	1005.16
807	7466313	4609326	1004.34
808	7466313	4609327	1004.71
809	7466313	4609328	1004.17
810	7466313	4609329	1003.92
811	7466313	4609330	1004.40
812	7466313	4609331	1003.88
813	7466313	4609332	1004.35
814	7466313	4609333	1003.42
815	7466313	4609334	1003.50
816	7466313	4609335	1002.87
817	7466313	4609336	1003.46
818	7466313	4609337	1002.49
819	7466313	4609338	1002.80
820	7466313	4609339	1003.07
821	7466313	4609340	1002.20
822	7466313	4609341	1002.41
823	7466313	4609342	1001.71
824	7466313	4609343	1002.44
825	7466313	4609344	1001.73
826	7466313	4609345	1002.30
827	7466313	4609346	1001.37
828	7466313	4609347	1001.88
829	7466313	4609348	1001.16
830	7466313	4609349	1001.30
831	7466313	4609350	1001.71
832	7466313	4609351	1001.25
833	7466313	4609352	1001.91
834	7466313	4609353	1001.46
835	7466313	4609354	1002.48
836	7466313	4609355	1001.77
837	7466313	4609356	1002.71
838	7466313	4609357	1002.39
839	7466313	4609358	1003.31
840	7466313	4609359	1003.21
841	7466314	4609300	1004.31
842	7466314	4609301	1005.05
843	7466314	4609302	1004.48
844	7466314	4609303	1004.76
845	7466314	4609304	1004.44
846	7466314	4609305	1005.04
847	7466314	4609306	1004.60
848	7466314	4609307	1005.49
849	7466314	4609308	1004.52
850	7466314	4609309	1005.62
851	7466314	4609310	1005.23
852	7466314	4609311	1004.98
853	7466314	4609312	1005.22
854	7466314	4609313	1004.96
855	7466314	4609314	1005.24
856	7466314	4609315	1004.97
857	7466314	4609316	1005.86
858	7466314	4609317	1005.31
859	7466314	4609318	1005.63
860	7466314	4609319	1005.22
861	7466314	4609320	1004.94
862	7466314	4609321	1005.81
863	7466314	4609322	1004.85
864	7466314	4609323	1005.83
865	7466314	4609324	1005.33
866	7466314	4609325	1005.87
867	7466314	4609326	1004.98
868	7466314	4609327	1005.27
869	7466314	4609328	1005.06
870	7466314	4609329	1005.26
871	7466314	4609330	1005.20
872	7466314	4609331	1004.20
873	7466314	4609332	1004.59
874	7466314	4609333	1003.88
875	7466314	4609334	1004.48
876	7466314	4609335	1003.44
877	7466314	4609336	1004.21
878	7466314	4609337	1003.34
879	7466314	4609338	1003.38
880	7466314	4609339	1002.98
881	7466314	4609340	1002.53
882	7466314	4609341	1002.86
883	7466314	4609342	1002.11
884	7466314	4609343	1002.80
885	7466314	4609344	1002.08
886	7466314	4609345	1002.19
887	7466314	4609346	1001.85
888	7466314	4609347	1002.54
889	7466314	4609348	1001.64
890	7466314	4609349	1002.31
891	7466314	4609350	1001.42
892	7466314	4609351	1001.50
893	7466314	4609352	1002.58
894	7466314	4609353	1001.81
895	7466314	4609354	1002.50
896	7466314	4609355	1001.98
897	7466314	4609356	1003.00
898	7466314	4609357	1002.53
899	7466314	4609358	1003.24
900	7466314	4609359	1002.85
901	7466315	4609300	1004.74
902	7466315	4609301	1004.80
903	7466315	4609302	1004.51
904	7466315	4609303	1004.93
905	7466315	4609304	1004.51
906	7466315	4609305	1005.39
907	7466315	4609306	1004.95
908	7466315	4609307	1005.46
909	7466315	4609308	1004.98
910	7466315	4609309	1005.48
911	7466315	4609310	1005.20
912	7466315	4609311	1005.31
913	7466315	4609312	1005.82
914	7466315	4609313	1005.52
915	7466315	4609314	1006.01
916	7466315	4609315	1005.64
917	7466315	4609316	1005.89
918	7466315	4609317	1005.82
919	7466315	4609318	1006.36
920	7466315	4609319	1005.96
921	7466315	4609320	1006.41
922	7466315	4609321	1006.16
923	7466315	4609322	1005.71
924	7466315	4609323	1006.24
925	7466315	4609324	1006.07
926	7466315	4609325	1006.32
927	7466315	4609326	1005.84
928	7466315	4609327	1006.38
929	7466315	4609328	1005.72
930	7466315	4609329	1005.87
931	7466315	4609330	1005.24
932	7466315	4609331	1005.20
933	7466315	4609332	1005.47
934	7466315	4609333	1004.88
935	7466315	4609334	1005.27
